Project_name,Country,Site,Latitude,Longitude,Exposure,Reef_slope,Reef_type,Reef_zone,Year,Month,Day,Start time,Tide,Visibility,Current,Depth,Relative_depth,Management_name,Management_secondary_name,Management year established,Management size,Governance,Estimated compliance,Management_rules,Transect_number,Transect_label,Transect_length_surveyed,Observers,Benthic_category,Benthic_attribute,Growth_form,LIT_CM,Total transect cm,Site notes,Management notes,Sample unit notes
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,34,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,29,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Soft coral,Soft coral,,23,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,27,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,41,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,34,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,192,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,31,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,39,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,41,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Soft coral,Soft coral,,18,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Massive,2,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,9,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,2,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Soft coral,Soft coral,,3,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Massive,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,24,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,16,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Soft coral,Soft coral,,12,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,123,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,26,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,30,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,65,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Massive,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Massive,28,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,4,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Massive,3,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,128,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,63,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Soft coral,Soft coral,,26,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,29,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,12,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,28,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,89,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,4,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,15,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,52,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,19,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,17,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Digitate,7,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,2,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Other invertebrates,Other invertebrates,,2,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,2,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,64,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,137,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,38,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Branching,3,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Massive,11,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,48,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Massive,29,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Macroalgae,Macroalgae,,5,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,148,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,15,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,7,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,9,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Massive,58,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Soft coral,Soft coral,,11,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Dead coral,,24,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Bare substrate,Rock,,29,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Sand,Sand,,49,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Rubble,Rubble,,160,5000,,,
2017_Coastal Resource Monitoring,Philippines,Calaparan Reef,10.378175,119.6813444,semi-exposed,flat,fringing,back reef,2017,9,12,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"Jesus Bream, John Martin Caligdong",Hard coral,Hard coral,Encrusting,13,5000,,,
